COD_SETOR,NUM_QUADRA,NUM_FACE,TOT_ENDERECOS,TOT_DOMICILIOS
270010205000003,4,4,4,2
270010205000003,5,1,5,4
270010205000004,2,2,1,1
270010205000004,2,3,0,0
270010205000004,13,1,2,0
270010205000015,3,8,14,10
270010205000015,3,10,1,1
270010205000015,4,2,2,1
270010205000015,5,1,2,2
270010205000022,4,3,2,2
270010205000039,3,1,1,1
270010205000062,1,3,4,3
270010205000062,1,4,4,4
270010205000062,5,3,0,0
270010205000079,3,6,0,0
270010205000079,5,1,8,7
270010205000079,19,2,0,0
270010205000080,12,2,7,6
270010205000080,13,1,6,6
270010205000081,11,3,19,8
270010205000081,11,7,11,10
270010205000083,12,1,0,0
270010205000084,12,6,4,4
270020105000004,1,2,0,0
270020105000006,3,1,2,2
270020105000007,6,4,1,1
270020105000008,10,3,5,5
270020105000008,10,4,5,4
270020105000009,8,3,1,1
270020105000012,2,5,7,6
270020105000015,3,5,0,0
270020105000015,4,1,1,0
270020105000015,5,1,0,0
270020105000021,4,2,13,5
270020105000021,4,5,1,0
270020105000021,5,3,0,0
270020105000021,11,4,4,3
270020105000027,2,1,1,0
270020105000031,7,3,1,1
270020105000031,7,5,2,2
270020105000031,7,11,5,4
270020105000031,7,12,3,3
270020105000031,8,4,3,3
270020105000031,8,9,4,4
270020105000031,9,7,2,2
270020105000031,10,1,4,4
270020105000031,10,2,1,0
270020105000031,16,4,3,1
270020105000031,16,5,5,5
270020105000031,18,3,1,1
270020105000031,19,2,1,1
270020105000032,16,1,2,2
270020105000032,22,1,1,1
270020105000032,23,9,1,1
270020105000032,25,1,2,2
270020105000036,1,10,0,0
270020105000036,1,14,0,0
270020105000036,2,6,10,9
270020105000036,10,6,1,1
270020105000037,7,9,9,9
270020105000037,7,11,9,8
270020105000037,8,3,1,0
270020105000037,9,4,1,0
270030005000002,1,2,1,0
270030005000002,6,5,1,0
270030005000004,3,1,1,1
270030005000004,3,2,2,0
270030005000004,3,3,11,0
270030005000004,3,4,1,0
270030005000004,3,5,0,0
270030005000004,3,6,2,0
270030005000004,6,4,2,2
270030005000025,1,5,3,3
270030005000025,1,7,0,0
270030005000026,7,4,0,0
270030005000031,3,2,2,0
270030005000042,1,4,2,2
270030005000045,7,3,6,6
270030005000046,17,4,1,0
270030005000051,6,4,38,34
270030005000051,9,4,15,15
270030005000051,11,4,12,11
270030005000052,4,2,0,0
270030005000052,14,1,11,9
270030005000052,14,2,1,0
270030005000052,14,3,0,0
270030005000052,14,4,20,16
270030005000052,17,1,0,0
270030005000055,8,3,0,0
270030005000055,22,2,0,0
270030005000055,36,4,0,0
270030005000055,40,4,8,8
270030005000055,44,2,1,0
270030005000055,45,14,0,0
270030005000055,46,1,0,0
270030005000055,47,1,0,0
270030005000055,48,4,0,0
270030005000055,49,4,6,5
270030005000055,50,4,4,4
270030005000056,22,4,0,0
270030005000057,9,4,3,2
270030005000057,17,4,7,6
270030005000057,18,4,6,6
270030005000058,1,17,0,0
270030005000058,1,20,7,6
270030005000058,1,23,16,15
270030005000058,2,10,1,0
270030005000062,5,2,0,0
270030005000073,7,1,0,0
270030005000073,8,5,0,0
270030005000073,15,10,9,9
270030005000073,16,4,7,5
270030005000073,17,4,8,7
270030005000073,18,4,4,4
270030005000074,13,4,5,4
270030005000074,14,4,10,7
270030005000074,15,4,13,11
270030005000074,16,4,6,6
270030005000076,5,14,2,2
270030005000085,1,3,0,0
270030005000090,1,1,9,9
270030005000091,2,5,12,11
270030005000091,2,6,7,7
270030005000091,3,3,12,12
270030005000091,3,4,4,4
270030005000091,11,13,24,23
270030005000091,12,14,36,30
270030005000091,13,4,7,7
270030005000093,2,9,1,1
270030005000093,2,15,1,0
270030005000094,6,2,1,1
270030005000095,9,4,3,3
270030005000095,10,4,5,5
270030005000096,10,4,8,6
270030005000096,11,4,5,4
270030005000097,1,4,25,19
270030005000097,10,4,23,17
270030005000098,6,1,0,0
270030005000098,16,4,15,13
270030005000102,8,3,1,1
270030005000104,3,9,1,1
270030005000110,9,1,0,0
270030005000117,22,1,0,0
270030005000117,22,2,0,0
270030005000118,36,1,9,8
270030005000118,36,2,1,1
270030005000118,36,3,10,8
270030005000118,36,4,1,1
270030005000118,37,1,3,3
270030005000118,37,2,1,1
270030005000118,37,3,5,3
270030005000118,37,4,0,0
270030005000118,38,1,0,0
270030005000118,38,2,0,0
270030005000118,38,3,5,5
270030005000118,38,4,0,0
270030005000118,39,1,0,0
270030005000118,39,2,0,0
270030005000118,39,3,4,4
270030005000118,39,4,0,0
270030005000118,40,1,0,0
270030005000118,40,2,0,0
270030005000118,40,3,1,1
270030005000118,40,4,1,1
270030005000118,41,1,0,0
270030005000118,41,2,0,0
270030005000118,41,3,0,0
270030005000118,41,4,0,0
270030005000124,1,18,1,1
270030005000124,2,1,3,2
270030005000124,2,2,8,8
270030005000124,2,3,4,4
270030005000124,2,4,8,8
270030005000124,2,5,7,7
270030005000124,2,6,4,4
270030005000124,2,7,14,14
270030005000124,2,8,2,2
270030005000124,2,9,2,2
270030005000124,2,10,2,2
270030005000124,2,11,5,2
270030005000124,5,1,18,15
270030005000124,5,2,1,0
270030005000124,5,3,5,3
270030005000124,5,4,8,7
270030005000124,7,1,12,8
270030005000124,7,2,0,0
270030005000124,7,3,7,6
270030005000124,7,4,12,6
270030005000124,8,1,0,0
270030005000124,8,2,1,0
270030005000124,10,12,6,6
270030005000124,19,3,0,0
270030005000132,13,1,0,0
270030005000132,13,2,12,12
270030005000132,13,3,0,0
270030005000132,13,4,13,13
270030005000132,14,1,0,0
270030005000132,14,2,14,14
270030005000132,14,3,0,0
270030005000132,14,4,0,0
270030005000132,15,1,0,0
270030005000132,15,2,8,5
270030005000132,15,3,0,0
270030005000132,15,4,6,5
270030005000132,16,1,0,0
270030005000132,16,2,17,17
270030005000132,16,3,0,0
270030005000132,16,4,7,6
270030005000151,5,1,0,0
270030005000157,8,1,0,0
270030005000157,8,2,0,0
270030005000157,9,3,1,0
270030005000169,1,1,11,10
270030005000169,1,2,3,3
270030005000169,1,3,13,11
270030005000169,1,4,2,2
270030005000169,2,1,9,8
270030005000169,2,2,0,0
270030005000169,2,3,14,13
270030005000169,2,4,8,7
270030005000169,3,1,8,4
270030005000169,3,2,0,0
270030005000169,3,3,22,15
270030005000169,3,4,4,3
270030005000177,1,1,0,0
270030005000184,1,1,0,0
270030005000185,1,1,0,0
270030005000185,2,1,1,1
270030005000185,3,1,1,0
270030005000185,4,1,0,0
270030005000185,5,1,0,0
270030005000185,6,1,0,0
270030005000186,4,1,0,0
270030005000189,14,1,0,0
270030005000189,14,3,0,0
270030005000190,1,46,0,0
270030005000190,2,1,0,0
270030005000190,2,2,0,0
270030005000190,2,3,0,0
270030005000191,1,8,0,0
270030005000191,1,12,0,0
270030005000191,2,3,2,2
270030005000196,1,6,1,1
270030005000196,1,8,1,1
270030005000196,1,18,0,0
270030005000196,1,24,0,0
270030005000196,1,29,4,0
270030005000196,1,30,23,22
270030005000196,6,4,26,23
270030005000196,7,4,12,12
270030005000196,8,4,17,17
270030005000196,9,7,4,3
270030005000196,10,4,19,19
270030005000197,3,1,2,0
270030005000198,20,3,1,1
270030005000198,23,4,1,1
270030005000198,28,1,1,0
270030005000198,28,2,1,0
270030005000198,28,4,1,0
270030005000205,1,10,0,0
270030005000205,1,11,0,0
270030005000206,7,17,0,0
270030005000212,3,4,1,1
270030005000215,4,7,4,4
270030005000215,5,3,1,1
270030005000215,7,3,1,1
270030005000215,7,4,0,0
270030005000215,8,7,0,0
270030005000215,9,4,1,1
270030005000216,1,4,0,0
270030005000220,1,13,0,0
270030005000221,1,15,2,0
270030005000223,4,1,0,0
270030005000224,7,4,0,0
270030005000224,11,1,0,0
270030005000224,20,3,1,1
270030005000226,1,22,8,8
270030005000229,1,3,0,0
270030005000229,4,4,0,0
270030005000229,10,3,0,0
270030005000229,12,4,0,0
270030005000229,13,1,0,0
270030005000229,13,3,0,0
270030005000229,14,2,0,0
270030005000238,7,2,0,0
270030005000240,2,1,0,0
270030005000240,2,2,3,3
270030005000240,2,3,0,0
270030005000240,2,4,0,0
270030005000240,3,2,0,0
270030005000240,3,3,1,0
270030005000240,3,4,2,2
270030005000240,3,5,0,0
270030005000240,3,7,1,0
270030005000240,3,8,0,0
270030005000240,3,9,1,0
270030005000240,3,10,2,2
270030005000240,3,14,0,0
270030005000240,3,15,2,2
270030005000240,23,1,0,0
270030005000240,23,2,0,0
270030005000240,23,3,35,35
270030005000240,23,4,0,0
270030005000240,23,5,19,19
270030005000240,23,6,14,14
270030005000240,23,7,2,2
270030005000240,23,8,8,8
270030005000240,23,9,14,13
270030005000240,23,10,0,0
270030005000240,23,11,13,13
270030005000240,23,12,12,12
270030005000240,23,13,3,2
270030005000240,23,14,9,8
270030005000240,23,15,13,11
270030005000240,23,16,0,0
270030005000240,23,17,9,7
270030005000240,23,26,0,0
270030005000240,23,34,0,0
270030005000240,23,35,1,0
270030005000248,9,7,0,0
270030005000252,37,3,0,0
270030005000252,40,1,0,0
270030005000253,9,2,0,0
270030005000256,1,3,5,4
270030005000260,3,4,7,6
270030005000260,12,3,3,2
270030005000260,13,2,4,4
270030005000264,11,1,0,0
270030005000266,4,5,1,1
270030005000273,2,4,14,14
270030005000273,4,2,0,0
270030005000273,5,1,0,0
270030005000274,25,5,4,4
270030005000280,1,10,5,5
270030005000280,3,2,3,3
270030005000280,11,2,4,4
270030005000284,13,1,2,2
270030005000284,14,1,0,0
270030005000284,15,1,0,0
270030005000284,16,1,1,1
270030005000290,15,5,0,0
270030005000290,15,6,0,0
270030005000290,15,7,0,0
270030005000290,15,8,3,3
270030005000290,17,1,0,0
270030005000290,17,2,5,5
270030005000290,17,3,0,0
270030005000290,17,4,6,6
270030005000290,18,1,0,0
270030005000290,18,2,0,0
270030005000290,18,3,0,0
270030005000290,18,4,0,0
270030005000290,20,2,0,0
270030005000290,21,3,8,5
270030005000292,7,1,0,0
270030005000292,8,1,0,0
270030005000292,9,1,0,0
270030005000295,14,40,2,2
270030005000301,9,3,0,0
270030005000301,16,11,0,0
270030005000301,17,1,0,0
270030005000301,18,5,5,5
270030005000304,6,4,3,3
270030005000306,1,3,0,0
270030005000306,3,4,0,0
270030005000306,3,5,0,0
270030005000307,2,5,0,0
270030005000311,4,14,0,0
270030005000318,3,3,0,0
270030005000332,6,1,12,11
270030005000335,1,1,10,7
270030005000338,22,1,2,2
270030005000352,2,7,12,12
270030005000358,3,3,0,0
270030005000368,3,1,12,12
270030005000377,1,2,0,0
270030005000377,6,1,0,0
270030005000377,6,2,10,9
270030005000378,1,4,0,0
270030005000387,1,4,0,0
270030005000388,54,5,0,0
270030005000388,55,4,1,0
270030005000388,56,4,1,1
270030005000388,57,4,0,0
270030005000397,5,4,0,0
270030005000402,14,1,1,1
270030005000415,4,1,18,18
270030005000418,1,1,17,16
270030005000418,1,2,0,0
270030005000418,1,3,26,24
270030005000418,2,1,0,0
270030005000418,2,2,2,2
270030005000418,2,3,11,8
270030005000418,2,4,0,0
270030005000418,3,6,0,0
270030005000418,3,7,3,3
270030005000418,3,8,1,1
270030005000418,3,9,0,0
270030005000418,3,10,2,2
270030005000418,3,11,3,2
270030005000418,3,12,3,2
270030005000418,3,13,0,0
270030005000418,4,1,0,0
270030005000418,4,2,13,12
270030005000418,4,3,0,0
270030005000418,4,4,14,14
270030005000418,5,1,2,0
270030005000418,5,2,7,7
270030005000418,5,3,0,0
270030005000418,5,4,13,13
270030005000418,6,1,1,0
270030005000418,6,2,10,8
270030005000418,6,3,1,1
270030005000418,6,4,6,4
270030005000418,9,1,0,0
270030005000418,9,2,12,10
270030005000418,9,3,0,0
270030005000418,9,4,11,10
270030005000418,10,1,8,6
270030005000418,10,2,1,0
270030005000418,10,3,2,1
270030005000418,10,4,0,0
270030005000418,10,5,0,0
270030005000418,10,6,0,0
270030005000418,10,7,13,12
270030005000418,10,8,0,0
270030005000418,10,9,3,3
270030005000418,10,10,5,3
270030005000418,10,11,3,1
270030005000418,10,12,3,3
270030005000418,11,1,2,1
270030005000418,11,10,10,10
270030005000418,12,2,0,0
270030005000421,2,9,0,0
270030005000425,1,2,0,0
270030005000425,1,3,3,2
270030005000430,54,1,4,4
270030005000430,55,1,6,6
270030005000435,2,3,0,0
270030005000439,1,18,0,0
270030005000439,7,1,0,0
270030005000439,7,2,0,0
270030005000439,7,4,1,0
270030005000441,37,4,4,4
270030005000441,39,4,0,0
270030005000441,40,4,6,6
270030005000445,7,1,1,1
270030005000445,11,1,1,1
270030005000447,24,10,0,0
270030005000447,26,4,0,0
270030005000459,1,2,0,0
270030005000459,1,3,0,0
270030005000459,11,2,0,0
270030005000459,30,4,6,5
270030005000459,31,4,5,5
270030005000459,32,4,5,4
270040905000003,7,8,0,0
270040905000003,7,9,4,4
270040905000005,6,1,1,0
270040905000005,6,2,0,0
270040905000005,6,4,0,0
270040905000005,7,1,4,3
270040905000005,7,2,0,0
270040905000005,7,3,3,1
270040905000005,7,4,0,0
270040905000006,20,7,0,0
270040905000006,21,1,0,0
270040905000006,21,9,2,2
270040905000006,33,13,4,1
270040905000010,10,3,1,1
270040905000010,14,2,0,0
270040905000010,21,3,0,0
270040905000010,24,4,0,0
270040905000011,4,7,0,0
270040905000013,1,5,11,11
270040905000013,1,6,12,12
270040905000016,1,1,18,18
270040905000016,1,2,16,16
270040905000016,1,3,12,12
270040905000016,1,4,1,1
270040905000016,1,5,5,5
270040905000016,1,6,7,7
270040905000016,1,7,0,0
270040905000016,1,8,0,0
270040905000016,1,9,0,0
270040905000016,1,10,0,0
270040905000016,1,12,0,0
270040905000016,1,13,0,0
270040905000016,1,14,12,12
270040905000016,1,15,5,5
270040905000016,8,1,1,1
270040905000016,8,2,2,2
270040905000016,8,3,1,1
270040905000016,8,4,2,2
270040905000016,8,5,1,1
270040905000016,8,6,0,0
270040905000016,8,7,9,9
270040905000016,8,8,8,8
270040905000016,8,9,8,8
270040905000016,8,10,1,0
270040905000016,9,1,4,4
270040905000016,9,2,0,0
270040905000016,9,3,3,0
270040905000016,9,4,0,0
270040905000016,9,5,0,0
270040905000016,9,6,2,2
270040905000016,9,7,0,0
270040905000016,9,8,28,28
270040905000016,9,10,12,12
270040905000017,1,1,0,0
270040905000017,1,2,0,0
270040905000017,1,3,0,0
270040905000017,2,1,11,11
270040905000017,2,2,3,2
270040905000017,2,3,9,7
270040905000017,3,1,17,15
270040905000017,3,2,0,0
270040905000017,3,3,18,18
270040905000017,3,4,6,5
270040905000017,4,1,0,0
270040905000017,4,2,0,0
270040905000017,4,3,7,5
270040905000017,4,4,0,0
270040905000017,5,1,4,4
270040905000017,5,2,4,4
270040905000017,5,3,1,1
270040905000017,6,1,0,0
270040905000017,6,2,3,3
270040905000017,6,3,5,3
270040905000017,6,4,5,5
270040905000017,7,1,5,3
270040905000017,7,2,10,9
270040905000017,7,3,12,12
270040905000017,8,1,12,12
270040905000017,8,2,12,11
270040905000017,8,3,3,3
270040905000017,8,4,13,13
270040905000017,9,1,5,4
270040905000017,9,2,15,14
270040905000017,9,3,5,5
270040905000017,9,4,26,26
270040905000017,10,5,3,3
270040905000017,11,1,0,0
270040905000017,13,2,2,2
270040905000020,1,1,0,0
270040905000020,8,4,2,2
270040905000020,9,1,8,8
270040905000020,9,2,7,6
270040905000021,9,2,0,0
270040905000021,10,2,0,0
270040905000021,13,2,0,0
270040905000021,13,3,0,0
270040905000021,13,4,0,0
270040905000021,14,2,0,0
270040905000021,14,5,0,0
270040905000021,14,6,0,0
270040905000021,15,2,0,0
270040905000021,15,3,0,0
270040905000021,15,4,0,0
270040905000021,16,2,0,0
270040905000021,16,3,0,0
270040905000021,17,1,0,0
270040905000021,17,3,0,0
270040905000021,18,2,0,0
270040905000021,18,3,0,0
270040905000021,18,4,0,0
270040905000021,19,2,0,0
270040905000021,19,4,0,0
270040905000021,20,1,0,0
270040905000021,20,2,0,0
270040905000021,20,3,0,0
270040905000021,21,1,0,0
270040905000021,21,3,0,0
270040905000021,21,4,0,0
270040905000021,22,2,0,0
270040905000021,22,4,0,0
270040905000021,23,2,0,0
270040905000021,24,1,4,4
270040905000021,25,1,0,0
270040905000021,25,2,0,0
270040905000021,25,5,0,0
270040905000021,25,7,0,0
270040905000021,25,8,0,0
270040905000024,6,2,0,0
270040905000026,2,1,0,0
270040905000026,2,2,0,0
270040905000026,2,3,0,0
270040905000026,2,4,0,0
270040905000026,3,6,0,0
270040905000028,7,1,7,5
270040905000028,7,2,0,0
270040905000028,7,7,2,2
270040905000028,21,8,1,1
270040905000028,21,10,0,0
270040905000031,5,3,0,0
270040905000036,9,2,2,2
270040905000036,9,3,1,0
270040905000036,9,4,1,0
270040905000036,9,6,5,4
270040905000037,8,4,0,0
270040905000037,13,1,0,0
270040905000037,14,2,12,10
270040905000037,14,4,2,2
270040905000041,13,1,0,0
270040905000046,9,3,13,5
270040905000046,10,1,0,0
270040910000001,3,3,0,0
270040910000001,4,1,0,0
270040910000001,4,2,0,0
270040910000001,5,1,0,0
270040910000001,5,2,0,0
270040910000001,5,3,0,0
270040910000003,13,3,1,1
270040910000003,13,4,0,0
270040910000003,15,5,0,0
270040910000004,1,8,0,0
270040910000004,2,1,0,0
270040910000004,2,2,0,0
270040910000004,2,3,0,0
270040910000004,2,4,5,4
270040910000004,3,4,7,6
270040910000004,3,5,1,1
270040910000004,3,6,7,6
270040910000004,3,7,0,0
270040910000004,3,8,0,0
270040910000004,3,9,20,18
270040910000004,3,10,23,22
270040910000004,3,11,2,0
270040910000004,4,1,6,6
270040910000004,4,2,7,7
270040910000004,4,3,5,5
270040910000004,4,4,19,12
270040910000004,4,5,18,12
270040910000004,5,1,19,18
270040910000004,5,2,26,24
270040910000004,5,3,0,0
270040910000004,5,4,0,0
270040910000004,5,5,0,0
270040910000004,5,6,9,8
270040910000004,5,7,8,7
270040910000004,5,8,6,5
270040910000004,5,9,2,1
270040910000004,5,10,13,13
270040910000004,5,11,10,9
270040910000004,5,12,7,7
270040910000004,5,13,6,6
270040910000004,6,1,0,0
270040910000004,6,2,15,15
270040910000004,6,3,13,13
270040910000004,6,4,1,1
270040910000005,1,17,10,10
270040910000005,1,18,1,1
270040910000005,2,1,2,2
270040910000005,3,8,0,0
270040910000005,4,1,0,0
270040910000005,5,6,2,2
270040910000005,5,9,0,0
270040910000008,1,3,26,25
270040910000008,5,2,0,0
270040910000008,5,3,0,0
270040910000009,1,1,23,21
270040910000009,1,2,3,3
270040910000009,1,3,12,9
270040910000009,1,4,0,0
270040910000009,3,1,0,0
270040910000009,3,2,1,1
270040910000009,3,3,9,8
270040910000009,3,4,0,0
270040910000009,4,1,0,0
270040910000009,4,2,0,0
270040910000009,4,3,4,4
270040910000009,4,4,2,2
270040910000009,4,5,0,0
270040910000009,4,6,9,8
270040910000009,4,7,45,44
270040910000009,5,3,2,2
270040910000009,5,4,3,3
270040910000009,5,5,2,1
270040910000009,5,6,5,3
270040910000009,5,7,2,2
270040910000009,5,8,0,0
270040910000009,6,1,0,0
270040910000009,6,2,6,6
270040910000009,6,3,7,6
270040910000009,6,4,2,2
270040910000009,7,1,1,1
270040910000009,7,2,6,5
270040910000009,7,3,16,16
270040910000009,7,4,6,6
270040910000009,7,5,7,5
270040910000009,7,6,14,14
270040910000009,8,1,8,7
270040910000009,8,2,1,0
270040910000009,8,3,0,0
270040910000009,8,4,9,8
270040910000009,8,5,0,0
270040910000009,8,6,1,1
270040910000009,8,7,3,2
270040910000009,8,8,7,5
270040910000009,9,1,0,0
270040910000009,9,2,3,3
270040910000014,1,1,33,19
270040910000014,3,6,14,10
270040910000015,1,1,0,0
270040910000015,10,4,0,0
270040910000016,3,5,16,16
270040910000018,3,2,1,1
270040910000018,3,3,0,0
270040910000018,3,4,0,0
270040910000018,4,9,5,2
270040910000020,3,6,2,2
270040910000020,3,7,0,0
270040910000020,4,1,18,18
270040910000020,4,2,14,8
270040910000020,4,4,6,6
270040910000020,4,5,0,0
270040910000020,4,6,0,0
270040910000020,4,7,0,0
270040910000020,4,8,0,0
270040910000020,4,9,0,0
270040910000020,4,10,0,0
270040910000020,5,1,13,13
270040910000020,6,1,7,6
270040910000020,6,2,11,9
270040910000020,6,3,6,5
270040910000020,6,4,4,4
270040910000020,6,6,7,7
270040910000020,7,1,3,3
270040910000020,7,3,0,0
270040910000020,7,4,4,4
270040910000020,8,1,11,11
270040910000020,9,1,1,1
270040910000020,9,2,0,0
270040910000020,9,3,0,0
270040910000020,9,4,15,14
270040910000020,9,5,0,0
270040910000020,9,6,0,0
270040910000020,9,7,4,4
270040910000020,9,8,5,4
270040910000020,10,1,7,7
270040910000020,10,2,22,22
270040910000020,10,3,0,0
270040910000020,10,4,0,0
270050805000032,1,2,1,0
270050805000032,1,3,8,8
270050805000032,2,4,4,4
270050805000032,3,4,2,2
270050805000032,4,2,4,4
270050805000032,4,5,7,7
270050805000032,4,6,2,2
270050805000032,4,7,5,5
270050805000032,5,1,7,7
270050805000032,6,1,5,5
270050805000032,6,2,27,24
270050805000032,8,3,6,6
270050805000032,9,1,10,10
270050805000032,9,2,1,1
270050805000032,9,3,2,2
270050805000032,10,1,12,12
270050805000032,10,3,54,49
270050805000032,10,4,10,9
270050805000032,10,5,11,11
270050805000032,10,7,3,3
270050805000032,10,8,1,1
270050805000032,11,1,1,1
270050805000032,12,1,8,7
270050805000032,12,4,3,2
270050805000032,13,3,1,1
270050805000032,13,4,3,3
270050805000032,14,2,1,1
270050805000032,14,3,11,8
270050805000032,15,6,1,1
270060705000002,33,1,0,0
270060705000003,18,1,1,0
270060705000009,3,6,6,6
270060705000009,5,6,0,0
270060705000010,2,2,2,0
270060705000010,4,4,0,0
270060705000010,4,5,0,0
270060705000018,25,2,1,0
270060705000018,25,3,0,0
270060705000018,25,4,0,0
270060705000022,9,3,0,0
270100105000001,6,4,0,0
270100105000001,12,4,1,1
270100105000002,7,2,8,6
270100105000002,22,1,1,1
270100105000003,14,2,4,1
270100105000003,14,3,5,3
270100105000003,21,7,6,3
270100105000003,21,8,7,2
270100105000003,22,7,10,8
270100105000003,22,8,1,1
270100105000003,23,7,2,1
270100105000004,11,1,2,2
270100105000005,10,2,3,2
270100105000005,10,3,8,7
270100105000005,11,1,3,3
270100105000005,13,1,14,12
270100105000005,16,3,3,3
270100105000006,8,6,2,2
270100105000006,9,2,2,2
270100105000006,9,4,2,2
270100105000006,14,1,1,1
270100105000006,14,2,1,1
270100105000006,14,3,4,4
270100105000006,14,5,4,4
270100105000006,15,2,4,4
270100105000006,15,4,4,4
270100105000006,16,2,4,4
270100105000006,16,4,3,3
270100105000006,17,2,2,2
270100105000009,4,14,0,0
270100105000009,5,3,0,0
270100105000009,5,4,0,0
270100105000009,8,3,35,22
270100105000009,25,3,0,0
270100105000009,27,6,0,0
270100105000009,37,17,1,1
270100105000009,58,2,1,0
270100105000011,3,6,0,0
270100105000017,1,1,0,0
270100105000017,1,2,9,9
270100105000017,1,3,0,0
270100105000017,1,4,8,8
270100105000017,2,1,0,0
270100105000017,2,2,0,0
270100105000017,2,3,0,0
270100105000017,2,4,11,11
270100105000017,3,1,0,0
270100105000017,3,4,12,11
270100105000017,4,2,16,15
270100105000017,4,5,5,5
270100105000017,4,6,0,0
270100105000017,4,7,0,0
270100105000017,5,2,0,0
270100105000017,5,3,1,1
270100105000017,5,4,47,43
270100105000017,6,2,0,0
270100105000017,7,1,0,0
270100105000017,7,2,1,0
270100105000017,7,3,26,25
270100105000017,7,4,3,2
270100105000017,8,1,3,2
270100105000017,8,2,6,6
270100105000017,8,3,0,0
270100105000017,8,4,0,0
270100105000017,9,1,0,0
270100105000017,9,2,0,0
270100105000017,10,1,0,0
270100105000017,10,2,14,12
270100105000017,10,3,20,19
270100105000017,10,4,18,18
270100105000017,10,5,5,5
270100105000017,11,1,4,3
270100105000017,11,2,1,1
270100105000017,11,3,5,5
270100105000019,1,1,19,15
270100105000019,1,2,0,0
270100105000019,3,1,0,0
270100105000019,3,2,0,0
270100105000019,5,4,0,0
270100105000019,5,5,0,0
270100105000019,6,1,1,0
270100105000019,6,2,0,0
270100105000019,8,1,2,2
270100105000019,8,2,47,38
270100105000024,5,2,0,0
270100105000024,5,3,0,0
270100105000024,6,1,0,0
270100105000024,12,1,9,9
270100105000024,12,2,0,0
270100105000024,12,3,4,4
270100105000025,12,7,0,0
270100105000025,13,4,2,2
270100105000025,14,4,1,1
270100105000025,15,4,2,1
270100105000025,16,1,1,1
270100105000025,17,1,2,2
270100105000027,15,1,0,0
270100105000028,18,1,1,0
270100105000028,18,2,1,1
270100105000028,19,1,9,6
270100105000032,13,2,1,0
270100105000032,14,3,8,6
270100105000033,8,1,2,0
270100105000033,8,9,3,2
270100105000033,20,1,9,9
270100105000033,25,4,3,3
270130805000014,1,2,2,2
270130805000014,1,3,1,1
270130805000014,1,4,4,4
270130805000014,1,5,7,7
270130805000014,1,6,2,2
270130805000014,2,1,13,13
270130805000014,2,2,2,2
270130805000014,2,3,0,0
270130805000014,3,1,12,12
270130805000014,3,2,2,2
270130805000014,3,3,2,2
270130805000014,4,1,4,3
270130805000014,4,2,1,1
270130805000014,5,1,1,1
270130805000014,6,1,1,1
270130805000014,6,2,0,0
270130805000014,7,1,7,7
270130805000014,7,2,12,11
270130805000014,7,3,0,0
270130805000014,8,1,0,0
270130805000014,8,2,9,9
270130805000014,8,3,0,0
270130805000014,9,1,0,0
270130805000014,9,2,0,0
270130805000014,10,1,0,0
270130805000014,10,2,0,0
270130805000014,10,3,0,0
270130805000014,11,3,0,0
270130805000014,12,1,0,0
270130805000014,12,2,0,0
270130805000014,12,3,0,0
270130805000014,12,4,4,4
270130805000014,13,1,0,0
270130805000014,13,2,0,0
270130805000014,13,3,0,0
270130805000014,14,1,2,2
270130805000014,14,2,2,1
